,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,song_name,artist_name,artist_genres,artist_pop,song_genre
2330,0.93,0.682,1,-7.303,1,0.358,0.00985,0.0,0.252,0.412,95.983,audio_features,3f9wbU2d3wjWuikyhZGFIp,spotify:track:3f9wbU2d3wjWuikyhZGFIp,https://api.spotify.com/v1/tracks/3f9wbU2d3wjWuikyhZGFIp,https://api.spotify.com/v1/audio-analysis/3f9wbU2d3wjWuikyhZGFIp,130056,4,I Can't,Rucci,"['cali rap', 'viral rap']",56,hip-hop
2331,0.434,0.669,2,-7.463,1,0.0409,0.022,0.0,0.121,0.125,96.679,audio_features,4rithk0wQbWsppbWiaFFgE,spotify:track:4rithk0wQbWsppbWiaFFgE,https://api.spotify.com/v1/tracks/4rithk0wQbWsppbWiaFFgE,https://api.spotify.com/v1/audio-analysis/4rithk0wQbWsppbWiaFFgE,216032,4,Self Esteem (featuring NLE Choppa),Lambo4oe,[],62,hip hop
2332,0.785,0.451,5,-8.082,1,0.104,0.0503,0.0,0.094,0.216,99.99,audio_features,7IPmY6ICbq3fgESalaC3An,spotify:track:7IPmY6ICbq3fgESalaC3An,https://api.spotify.com/v1/tracks/7IPmY6ICbq3fgESalaC3An,https://api.spotify.com/v1/audio-analysis/7IPmY6ICbq3fgESalaC3An,192504,4,On My Way Up (feat. Roddy Rich),RJMrLA,"['cali rap', 'west coast trap']",56,hip-hop
2333,0.694,0.4,2,-10.144,1,0.0694,0.0384,0.00362,0.223,0.0393,116.928,audio_features,1Bs02vi750lAWnoGquizgR,spotify:track:1Bs02vi750lAWnoGquizgR,https://api.spotify.com/v1/tracks/1Bs02vi750lAWnoGquizgR,https://api.spotify.com/v1/audio-analysis/1Bs02vi750lAWnoGquizgR,183013,4,Clip In A Tray (feat. ScHoolboy Q),The Alchemist,"['alternative hip hop', 'hip hop', 'rap', 'underground hip hop', 'west coast rap']",70,hip-hop
2334,0.777,0.578,10,-7.312,0,0.274,0.293,0.0,0.145,0.144,99.102,audio_features,3wgAR3emid7twGKTf1w0Rd,spotify:track:3wgAR3emid7twGKTf1w0Rd,https://api.spotify.com/v1/tracks/3wgAR3emid7twGKTf1w0Rd,https://api.spotify.com/v1/audio-analysis/3wgAR3emid7twGKTf1w0Rd,92135,4,Known Spenders,Fenix Flexin,"['cali rap', 'viral rap']",66,trap
2335,0.917,0.489,1,-6.723,1,0.412,0.121,0.0,0.117,0.31,105.944,audio_features,5WD5g7tYyq19mRgyFRtSUv,spotify:track:5WD5g7tYyq19mRgyFRtSUv,https://api.spotify.com/v1/tracks/5WD5g7tYyq19mRgyFRtSUv,https://api.spotify.com/v1/audio-analysis/5WD5g7tYyq19mRgyFRtSUv,165538,4,Burpees,ALLBLACK,"['cali rap', 'hyphy', 'west coast trap']",50,rap
2336,0.688,0.478,10,-7.04,0,0.202,0.384,0.0,0.0975,0.444,99.998,audio_features,557DLyFeg06jCV2cpT005C,spotify:track:557DLyFeg06jCV2cpT005C,https://api.spotify.com/v1/tracks/557DLyFeg06jCV2cpT005C,https://api.spotify.com/v1/audio-analysis/557DLyFeg06jCV2cpT005C,213289,4,Toxic,YG,"['cali rap', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",76,hip-hop
2337,0.82,0.723,1,-5.031,1,0.224,0.0184,0.0,0.148,0.378,99.931,audio_features,4EGteZcOt41jRmMtJlbrDF,spotify:track:4EGteZcOt41jRmMtJlbrDF,https://api.spotify.com/v1/tracks/4EGteZcOt41jRmMtJlbrDF,https://api.spotify.com/v1/audio-analysis/4EGteZcOt41jRmMtJlbrDF,239534,4,Activated,MOUNT WESTMORE,['gangster rap'],59,rap
2338,0.633,0.478,8,-8.039,1,0.044,0.0558,0.0,0.202,0.441,169.961,audio_features,0wTTf3msjDJ8NcZGTmQJQV,spotify:track:0wTTf3msjDJ8NcZGTmQJQV,https://api.spotify.com/v1/tracks/0wTTf3msjDJ8NcZGTmQJQV,https://api.spotify.com/v1/audio-analysis/0wTTf3msjDJ8NcZGTmQJQV,158168,4,My Friends (feat. Lil Durk),Ty Dolla $ign,"['dance pop', 'hip hop', 'pop', 'pop rap', 'r&b', 'southern hip hop', 'trap', 'trap soul', 'urban contemporary']",82,hip-hop
2339,0.807,0.624,7,-7.226,1,0.28,0.215,0.0,0.0605,0.756,95.046,audio_features,60isa06LcZlUAaPsWKhuov,spotify:track:60isa06LcZlUAaPsWKhuov,https://api.spotify.com/v1/tracks/60isa06LcZlUAaPsWKhuov,https://api.spotify.com/v1/audio-analysis/60isa06LcZlUAaPsWKhuov,188733,4,Name Ring Bells,Baby Stone Gorillas,['cali rap'],49, rap.
2340,0.879,0.628,3,-7.82,0,0.252,0.223,0.000169,0.104,0.669,102.018,audio_features,0GQ4pqjCYn5WTENwjb7eCJ,spotify:track:0GQ4pqjCYn5WTENwjb7eCJ,https://api.spotify.com/v1/tracks/0GQ4pqjCYn5WTENwjb7eCJ,https://api.spotify.com/v1/audio-analysis/0GQ4pqjCYn5WTENwjb7eCJ,150588,4,1st Day of School,OHGEESY,['cali rap'],65,hip hop
2341,0.781,0.679,7,-8.19,1,0.292,0.526,0.0,0.0843,0.642,90.031,audio_features,1Pr1PSWRXycRomdCGCvUU3,spotify:track:1Pr1PSWRXycRomdCGCvUU3,https://api.spotify.com/v1/tracks/1Pr1PSWRXycRomdCGCvUU3,https://api.spotify.com/v1/audio-analysis/1Pr1PSWRXycRomdCGCvUU3,149333,4,Need Love,EBK Young Joc,"['cali rap', 'viral rap']",54,hip hop
2342,0.761,0.317,7,-13.87,0,0.0946,0.0696,0.0,0.367,0.302,96.003,audio_features,42Lyyxhphm43ApJu2osGNz,spotify:track:42Lyyxhphm43ApJu2osGNz,https://api.spotify.com/v1/tracks/42Lyyxhphm43ApJu2osGNz,https://api.spotify.com/v1/audio-analysis/42Lyyxhphm43ApJu2osGNz,169898,4,Suicide Dawn,Drakeo the Ruler,"['cali rap', 'viral rap']",63,drill
2343,0.862,0.666,9,-9.143,0,0.293,0.0298,0.0,0.0654,0.752,100.054,audio_features,6k0uXMxdOgkz4w3fCKB2iX,spotify:track:6k0uXMxdOgkz4w3fCKB2iX,https://api.spotify.com/v1/tracks/6k0uXMxdOgkz4w3fCKB2iX,https://api.spotify.com/v1/audio-analysis/6k0uXMxdOgkz4w3fCKB2iX,154000,4,Like Dat,Fenix Flexin,"['cali rap', 'viral rap']",66,trap
2344,0.923,0.68,1,-6.216,1,0.298,0.0305,0.0,0.116,0.744,95.073,audio_features,4s6TzExJfy6OdM2WyZyaps,spotify:track:4s6TzExJfy6OdM2WyZyaps,https://api.spotify.com/v1/tracks/4s6TzExJfy6OdM2WyZyaps,https://api.spotify.com/v1/audio-analysis/4s6TzExJfy6OdM2WyZyaps,154176,4,Built,DaBoii,"['cali rap', 'viral rap']",55, rap.
2345,0.581,0.512,2,-8.126,1,0.285,0.148,0.0,0.111,0.685,104.196,audio_features,0WlotBaAKbCwFTRnrypGpu,spotify:track:0WlotBaAKbCwFTRnrypGpu,https://api.spotify.com/v1/tracks/0WlotBaAKbCwFTRnrypGpu,https://api.spotify.com/v1/audio-analysis/0WlotBaAKbCwFTRnrypGpu,207692,4,Nasty,Tyga,"['dance pop', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",82,rap
2346,0.623,0.73,8,-5.447,1,0.252,0.0149,0.0,0.405,0.377,82.948,audio_features,1H3iFlT3jKjcD92ut8LnHT,spotify:track:1H3iFlT3jKjcD92ut8LnHT,https://api.spotify.com/v1/tracks/1H3iFlT3jKjcD92ut8LnHT,https://api.spotify.com/v1/audio-analysis/1H3iFlT3jKjcD92ut8LnHT,303386,4,Have A Nice Day,MOUNT WESTMORE,['gangster rap'],59, pop.
2347,0.72,0.823,6,-6.209,1,0.0565,0.294,0.00531,0.1,0.648,88.014,audio_features,06kBwptOYkGn1xL5XvtsRT,spotify:track:06kBwptOYkGn1xL5XvtsRT,https://api.spotify.com/v1/tracks/06kBwptOYkGn1xL5XvtsRT,https://api.spotify.com/v1/audio-analysis/06kBwptOYkGn1xL5XvtsRT,231818,4,Do Better,Ab-Soul,"['alternative hip hop', 'conscious hip hop', 'escape room', 'hip hop', 'rap', 'southern hip hop', 'underground hip hop']",65,hip-hop
2348,0.57,0.72,8,-7.26,1,0.338,0.0474,0.0,0.0926,0.408,106.733,audio_features,5FFkchmfCqUaCdEAtaKhb8,spotify:track:5FFkchmfCqUaCdEAtaKhb8,https://api.spotify.com/v1/tracks/5FFkchmfCqUaCdEAtaKhb8,https://api.spotify.com/v1/audio-analysis/5FFkchmfCqUaCdEAtaKhb8,197200,3,HALFWAY RIGHT (with Rapsody & Alex Isley),WESTSIDE BOOGIE,"['hip hop', 'rap', 'underground hip hop']",61,hip-hop
2349,0.597,0.484,8,-10.515,1,0.214,0.0791,8.77e-06,0.129,0.383,208.05,audio_features,7xb7wYyWhmyAlrqQZP9kHQ,spotify:track:7xb7wYyWhmyAlrqQZP9kHQ,https://api.spotify.com/v1/tracks/7xb7wYyWhmyAlrqQZP9kHQ,https://api.spotify.com/v1/audio-analysis/7xb7wYyWhmyAlrqQZP9kHQ,123000,4,Gossip,G Perico,"['cali rap', 'west coast trap']",57,hip-hop
2350,0.73,0.648,0,-12.534,1,0.0391,0.0392,0.0,0.113,0.764,90.002,audio_features,22SbXv4tKTZaiw11YnwPNj,spotify:track:22SbXv4tKTZaiw11YnwPNj,https://api.spotify.com/v1/tracks/22SbXv4tKTZaiw11YnwPNj,https://api.spotify.com/v1/audio-analysis/22SbXv4tKTZaiw11YnwPNj,170667,4,Know The Vibes,Kamaiyah,"['alternative r&b', 'cali rap', 'oakland hip hop', 'west coast trap']",53,hip-hop
2351,0.432,0.706,2,-6.62,1,0.403,0.0885,0.0,0.301,0.396,200.107,audio_features,0JOFB6I6pIOXgieSBVFCNf,spotify:track:0JOFB6I6pIOXgieSBVFCNf,https://api.spotify.com/v1/tracks/0JOFB6I6pIOXgieSBVFCNf,https://api.spotify.com/v1/audio-analysis/0JOFB6I6pIOXgieSBVFCNf,182400,4,Let Me Know (feat. Jeremih),BlueBucksClan,"['cali rap', 'viral rap']",55,hip-hop
2352,0.663,0.646,1,-5.311,1,0.411,0.0716,0.0,0.117,0.469,83.141,audio_features,0ETolSQSlLWgoc7HRnXSzJ,spotify:track:0ETolSQSlLWgoc7HRnXSzJ,https://api.spotify.com/v1/tracks/0ETolSQSlLWgoc7HRnXSzJ,https://api.spotify.com/v1/audio-analysis/0ETolSQSlLWgoc7HRnXSzJ,134634,4,One of Those (feat. Eric Bellinger),Nieman J,['pop r&b'],46,r&b
2353,0.702,0.531,9,-10.216,0,0.271,0.293,0.0,0.185,0.52,103.975,audio_features,7y4lH2lX55Drq1FkQzl8p8,spotify:track:7y4lH2lX55Drq1FkQzl8p8,https://api.spotify.com/v1/tracks/7y4lH2lX55Drq1FkQzl8p8,https://api.spotify.com/v1/audio-analysis/7y4lH2lX55Drq1FkQzl8p8,166224,4,Special Delivery (feat. Ty Dolla $ign),RJMrLA,"['cali rap', 'west coast trap']",56,rap
2354,0.728,0.58,1,-6.309,1,0.181,0.133,0.0,0.278,0.119,96.938,audio_features,4QAGZ4ikVFkvEGIXzNFEae,spotify:track:4QAGZ4ikVFkvEGIXzNFEae,https://api.spotify.com/v1/tracks/4QAGZ4ikVFkvEGIXzNFEae,https://api.spotify.com/v1/audio-analysis/4QAGZ4ikVFkvEGIXzNFEae,158363,4,Alone,YG,"['cali rap', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",76,hip-hop
2355,0.876,0.56,0,-8.547,1,0.255,0.0861,0.0,0.0795,0.511,105.984,audio_features,2HKWpjTRvaOa7AMzuYZZHo,spotify:track:2HKWpjTRvaOa7AMzuYZZHo,https://api.spotify.com/v1/tracks/2HKWpjTRvaOa7AMzuYZZHo,https://api.spotify.com/v1/audio-analysis/2HKWpjTRvaOa7AMzuYZZHo,120033,4,Die for this shit,Rucci,"['cali rap', 'viral rap']",56,hip hop
2356,0.798,0.698,1,-9.228,1,0.321,0.168,0.0,0.184,0.685,95.991,audio_features,41SlxBsxeBBBGcXP2Nvdjg,spotify:track:41SlxBsxeBBBGcXP2Nvdjg,https://api.spotify.com/v1/tracks/41SlxBsxeBBBGcXP2Nvdjg,https://api.spotify.com/v1/audio-analysis/41SlxBsxeBBBGcXP2Nvdjg,115056,4,Scarface,22nd Jim,"['cali rap', 'west coast trap']",48,hip-hop
2357,0.832,0.589,11,-8.874,0,0.403,0.213,0.0,0.0855,0.414,101.982,audio_features,4VTsnJUPlrL4YsWnXsfd1F,spotify:track:4VTsnJUPlrL4YsWnXsfd1F,https://api.spotify.com/v1/tracks/4VTsnJUPlrL4YsWnXsfd1F,https://api.spotify.com/v1/audio-analysis/4VTsnJUPlrL4YsWnXsfd1F,143471,4,Stuck In My Ways,Swifty Blue,[],42, country.
2358,0.78,0.825,8,-4.816,0,0.277,0.00287,0.0,0.12,0.722,95.488,audio_features,7DWrnxiwVJ87Kdhzg9IxOx,spotify:track:7DWrnxiwVJ87Kdhzg9IxOx,https://api.spotify.com/v1/tracks/7DWrnxiwVJ87Kdhzg9IxOx,https://api.spotify.com/v1/audio-analysis/7DWrnxiwVJ87Kdhzg9IxOx,150888,4,What's What (feat. BabyTron),DaBoii,"['cali rap', 'viral rap']",55,rap
2359,0.749,0.548,5,-6.223,0,0.352,0.194,0.0,0.16,0.581,153.855,audio_features,1KaRuTOGchQyTnrY3vWzfR,spotify:track:1KaRuTOGchQyTnrY3vWzfR,https://api.spotify.com/v1/tracks/1KaRuTOGchQyTnrY3vWzfR,https://api.spotify.com/v1/audio-analysis/1KaRuTOGchQyTnrY3vWzfR,180240,4,Aston Martin Truck,Roddy Ricch,"['melodic rap', 'rap', 'trap']",81,hip hop
2360,0.748,0.561,2,-7.095,1,0.0931,0.327,0.0,0.16,0.111,60.034,audio_features,7wyz8PA0B7oBWvR2P5qTWt,spotify:track:7wyz8PA0B7oBWvR2P5qTWt,https://api.spotify.com/v1/tracks/7wyz8PA0B7oBWvR2P5qTWt,https://api.spotify.com/v1/audio-analysis/7wyz8PA0B7oBWvR2P5qTWt,108500,4,naked freestyle,Baby Keem,"['hip hop', 'rap']",80,hip hop
2361,0.652,0.663,1,-6.455,0,0.337,0.00262,2.55e-05,0.118,0.379,145.068,audio_features,3ILtDXaZM2TjJuhAOzgk2u,spotify:track:3ILtDXaZM2TjJuhAOzgk2u,https://api.spotify.com/v1/tracks/3ILtDXaZM2TjJuhAOzgk2u,https://api.spotify.com/v1/audio-analysis/3ILtDXaZM2TjJuhAOzgk2u,238053,4,Tradeline,Ray Vaughn,[],48, country.
2362,0.801,0.752,10,-5.492,0,0.261,0.0264,0.0,0.125,0.42,82.536,audio_features,4EwwOC5ajOeyCVdPrScy5t,spotify:track:4EwwOC5ajOeyCVdPrScy5t,https://api.spotify.com/v1/tracks/4EwwOC5ajOeyCVdPrScy5t,https://api.spotify.com/v1/audio-analysis/4EwwOC5ajOeyCVdPrScy5t,177031,4,IMPALAS & HYDRAULICS (Ft. The Game),REASON,"['hip hop', 'indie hip hop', 'rap', 'southern hip hop', 'underground hip hop']",54,hip hop
2363,0.841,0.801,1,-6.883,0,0.168,0.00821,0.0,0.129,0.621,145.042,audio_features,4azcJZucw55aWmad1redPa,spotify:track:4azcJZucw55aWmad1redPa,https://api.spotify.com/v1/tracks/4azcJZucw55aWmad1redPa,https://api.spotify.com/v1/audio-analysis/4azcJZucw55aWmad1redPa,151191,4,Tattoo,AG Club,"['indie hip hop', 'indie r&b', 'rap', 'underground hip hop']",51,r&b/hip-hop
2364,0.794,0.627,4,-5.7,0,0.259,0.118,2.15e-06,0.0872,0.457,82.928,audio_features,0rM1ApMWW6RRk7Hbme8omR,spotify:track:0rM1ApMWW6RRk7Hbme8omR,https://api.spotify.com/v1/tracks/0rM1ApMWW6RRk7Hbme8omR,https://api.spotify.com/v1/audio-analysis/0rM1ApMWW6RRk7Hbme8omR,178068,4,A-Wax & O-Dog,Jay Worthy,['boom bap'],52, rap.
2365,0.867,0.579,5,-7.382,0,0.325,0.107,0.0,0.167,0.289,104.956,audio_features,7HB2G1F0BE3COMAuThZLmc,spotify:track:7HB2G1F0BE3COMAuThZLmc,https://api.spotify.com/v1/tracks/7HB2G1F0BE3COMAuThZLmc,https://api.spotify.com/v1/audio-analysis/7HB2G1F0BE3COMAuThZLmc,144626,4,Location,G Perico,"['cali rap', 'west coast trap']",57,hip hop
2366,0.568,0.74,5,-5.792,0,0.243,0.00328,0.0,0.175,0.403,99.002,audio_features,05qqgspXrDuKexaw0iO0kI,spotify:track:05qqgspXrDuKexaw0iO0kI,https://api.spotify.com/v1/tracks/05qqgspXrDuKexaw0iO0kI,https://api.spotify.com/v1/audio-analysis/05qqgspXrDuKexaw0iO0kI,165781,4,Politics,Yhung T.O.,"['cali rap', 'west coast trap']",47,hip hop
2367,0.79,0.543,9,-11.778,1,0.362,0.621,0.0,0.0989,0.458,94.009,audio_features,5LIIVNlJGqtFrfe9pl3Gw2,spotify:track:5LIIVNlJGqtFrfe9pl3Gw2,https://api.spotify.com/v1/tracks/5LIIVNlJGqtFrfe9pl3Gw2,https://api.spotify.com/v1/audio-analysis/5LIIVNlJGqtFrfe9pl3Gw2,145058,4,Face no Book,Heembeezy,['viral rap'],57,hip hop
2368,0.62,0.796,2,-6.221,1,0.36,0.0217,0.0,0.144,0.534,180.12,audio_features,4Novzr5bJlwASkEvXa3F3T,spotify:track:4Novzr5bJlwASkEvXa3F3T,https://api.spotify.com/v1/tracks/4Novzr5bJlwASkEvXa3F3T,https://api.spotify.com/v1/audio-analysis/4Novzr5bJlwASkEvXa3F3T,269476,4,Add It Up,BlueBucksClan,"['cali rap', 'viral rap']",55,hip hop
2369,0.476,0.598,10,-5.436,0,0.0865,0.364,0.0,0.254,0.387,91.774,audio_features,5LMk48NX7yjNfN30PP4OQ6,spotify:track:5LMk48NX7yjNfN30PP4OQ6,https://api.spotify.com/v1/tracks/5LMk48NX7yjNfN30PP4OQ6,https://api.spotify.com/v1/audio-analysis/5LMk48NX7yjNfN30PP4OQ6,239073,4,Never Change (feat. Roddy Ricch),Symba,[],51,hip hop
2370,0.767,0.322,3,-11.893,0,0.107,0.646,9.29e-05,0.144,0.727,116.586,audio_features,54PIzfYXuwLwRklIMNhQ1t,spotify:track:54PIzfYXuwLwRklIMNhQ1t,https://api.spotify.com/v1/tracks/54PIzfYXuwLwRklIMNhQ1t,https://api.spotify.com/v1/audio-analysis/54PIzfYXuwLwRklIMNhQ1t,150901,4,Soldier (feat. Tion Wayne),Highlyy,[],48, anticipateduk drill
2371,0.735,0.449,2,-9.933,0,0.383,0.859,0.0,0.213,0.514,146.016,audio_features,3zkyus0njMCL6phZmNNEeN,spotify:track:3zkyus0njMCL6phZmNNEeN,https://api.spotify.com/v1/tracks/3zkyus0njMCL6phZmNNEeN,https://api.spotify.com/v1/audio-analysis/3zkyus0njMCL6phZmNNEeN,175890,4,LET GO,Central Cee,['melodic drill'],83,rap
2372,0.687,0.519,7,-9.376,0,0.353,0.393,0.0,0.107,0.604,101.648,audio_features,58VQMrt5md1pozhyeM3MeG,spotify:track:58VQMrt5md1pozhyeM3MeG,https://api.spotify.com/v1/tracks/58VQMrt5md1pozhyeM3MeG,https://api.spotify.com/v1/audio-analysis/58VQMrt5md1pozhyeM3MeG,197647,4,She's Not Anyone,D-Block Europe,"['melodic drill', 'uk hip hop']",75,hip-hop/rap
2373,0.705,0.672,8,-5.787,1,0.455,0.554,0.00165,0.102,0.447,145.021,audio_features,3xGMOMy5PeVOoIl8zjzxRN,spotify:track:3xGMOMy5PeVOoIl8zjzxRN,https://api.spotify.com/v1/tracks/3xGMOMy5PeVOoIl8zjzxRN,https://api.spotify.com/v1/audio-analysis/3xGMOMy5PeVOoIl8zjzxRN,159103,4,50s,Headie One,['uk hip hop'],70,rap
2374,0.85,0.664,6,-8.119,0,0.261,0.322,0.0,0.0475,0.743,144.108,audio_features,6R6ZS5HYH4RdXkjEwEJO5R,spotify:track:6R6ZS5HYH4RdXkjEwEJO5R,https://api.spotify.com/v1/tracks/6R6ZS5HYH4RdXkjEwEJO5R,https://api.spotify.com/v1/audio-analysis/6R6ZS5HYH4RdXkjEwEJO5R,160000,4,One Up,Central Cee,['melodic drill'],83,uk drill
2375,0.503,0.508,0,-7.294,1,0.0605,0.454,0.0,0.0784,0.425,120.208,audio_features,146pr47LcU6HE5TQ6mgiSX,spotify:track:146pr47LcU6HE5TQ6mgiSX,https://api.spotify.com/v1/tracks/146pr47LcU6HE5TQ6mgiSX,https://api.spotify.com/v1/audio-analysis/146pr47LcU6HE5TQ6mgiSX,224500,4,Losing You,FLO,"['pop', 'r&b']",63, pop.
2376,0.769,0.615,0,-7.645,0,0.222,0.0685,0.0,0.104,0.665,146.051,audio_features,1M3VBabFRFPZnO3FB0P4JA,spotify:track:1M3VBabFRFPZnO3FB0P4JA,https://api.spotify.com/v1/tracks/1M3VBabFRFPZnO3FB0P4JA,https://api.spotify.com/v1/audio-analysis/1M3VBabFRFPZnO3FB0P4JA,147512,4,Covering My Ears (feat. Naughty Boy & wewantwraiths),M24,"['uk drill', 'uk hip hop']",59,r&b
2377,0.82,0.473,4,-8.158,0,0.456,0.165,0.0,0.0972,0.343,119.957,audio_features,6g9w2kMmb0SpHY4ADT4z6k,spotify:track:6g9w2kMmb0SpHY4ADT4z6k,https://api.spotify.com/v1/tracks/6g9w2kMmb0SpHY4ADT4z6k,https://api.spotify.com/v1/audio-analysis/6g9w2kMmb0SpHY4ADT4z6k,185024,4,Rocket Science (feat. D-Block Europe),Clavish,"['uk drill', 'uk hip hop']",63,hip hop
2378,0.728,0.627,11,-6.516,0,0.242,0.38,2.4e-06,0.11,0.402,144.248,audio_features,5pMU9yhc7dBDiRZ1DwY9vk,spotify:track:5pMU9yhc7dBDiRZ1DwY9vk,https://api.spotify.com/v1/tracks/5pMU9yhc7dBDiRZ1DwY9vk,https://api.spotify.com/v1/audio-analysis/5pMU9yhc7dBDiRZ1DwY9vk,226667,4,Local (feat. Headie One & Bandokay),Abra Cadabra,"['uk drill', 'uk hip hop']",61,uk drill
2379,0.644,0.728,8,-5.75,1,0.0351,0.0543,0.169,0.161,0.43,88.993,audio_features,3OHfY25tqY28d16oZczHc8,spotify:track:3OHfY25tqY28d16oZczHc8,https://api.spotify.com/v1/tracks/3OHfY25tqY28d16oZczHc8,https://api.spotify.com/v1/audio-analysis/3OHfY25tqY28d16oZczHc8,153947,4,Kill Bill,SZA,"['pop', 'r&b']",94,r&b
2380,0.783,0.627,9,-8.189,0,0.27,0.365,2.76e-05,0.107,0.376,99.986,audio_features,6MmnTuOVSGCcW0qX20nvIv,spotify:track:6MmnTuOVSGCcW0qX20nvIv,https://api.spotify.com/v1/tracks/6MmnTuOVSGCcW0qX20nvIv,https://api.spotify.com/v1/audio-analysis/6MmnTuOVSGCcW0qX20nvIv,255600,4,Fresh Out The Bank (feat. Dave),Meekz,"['manchester hip hop', 'uk drill', 'uk hip hop']",64,hip-hop
2381,0.76,0.627,5,-6.81,0,0.333,0.091,0.0,0.102,0.371,143.982,audio_features,78UihSJn90VSGBBES12kFL,spotify:track:78UihSJn90VSGBBES12kFL,https://api.spotify.com/v1/tracks/78UihSJn90VSGBBES12kFL,https://api.spotify.com/v1/audio-analysis/78UihSJn90VSGBBES12kFL,207083,4,4 The Win,D-Block Europe,"['melodic drill', 'uk hip hop']",75,hip hop
2382,0.657,0.822,7,-3.964,1,0.487,0.194,0.0,0.089,0.836,137.292,audio_features,4lyJX3Yn9c2IpUUwrfQhyO,spotify:track:4lyJX3Yn9c2IpUUwrfQhyO,https://api.spotify.com/v1/tracks/4lyJX3Yn9c2IpUUwrfQhyO,https://api.spotify.com/v1/audio-analysis/4lyJX3Yn9c2IpUUwrfQhyO,154582,3,Set It,Popcaan,"['dancehall', 'jamaican hip hop', 'reggae fusion', 'traphall']",66,reggae
2383,0.691,0.656,10,-5.673,0,0.0679,0.222,0.00111,0.153,0.393,89.467,audio_features,6PQK1Y3Dl6dym9pj0y9Chy,spotify:track:6PQK1Y3Dl6dym9pj0y9Chy,https://api.spotify.com/v1/tracks/6PQK1Y3Dl6dym9pj0y9Chy,https://api.spotify.com/v1/audio-analysis/6PQK1Y3Dl6dym9pj0y9Chy,159331,4,Give You What You Want,Lil Tjay,"['brooklyn drill', 'melodic rap', 'nyc rap']",81,hip hop
2384,0.762,0.647,11,-6.935,0,0.108,0.0602,0.0,0.145,0.539,91.006,audio_features,4TaS4giQQK01vKzBB40AEY,spotify:track:4TaS4giQQK01vKzBB40AEY,https://api.spotify.com/v1/tracks/4TaS4giQQK01vKzBB40AEY,https://api.spotify.com/v1/audio-analysis/4TaS4giQQK01vKzBB40AEY,139787,4,Us Against the World,Strandz,[],51,pop
2385,0.807,0.376,2,-7.768,1,0.0638,0.379,0.00387,0.114,0.671,104.908,audio_features,7cFPWLFiE60sdgzPsyydUJ,spotify:track:7cFPWLFiE60sdgzPsyydUJ,https://api.spotify.com/v1/tracks/7cFPWLFiE60sdgzPsyydUJ,https://api.spotify.com/v1/audio-analysis/7cFPWLFiE60sdgzPsyydUJ,209291,4,Hide & Seek,Stormzy,"['grime', 'uk hip hop']",76,grime
2386,0.796,0.406,1,-9.816,1,0.077,0.463,0.0,0.151,0.869,135.944,audio_features,1IHPOnF7GswcdGa9F5zBBg,spotify:track:1IHPOnF7GswcdGa9F5zBBg,https://api.spotify.com/v1/tracks/1IHPOnF7GswcdGa9F5zBBg,https://api.spotify.com/v1/audio-analysis/1IHPOnF7GswcdGa9F5zBBg,112941,4,Man On A Mission (feat. SL),A1 x J1,"['chill drill', 'melodic drill']",67,r&b
2387,0.671,0.817,10,-4.008,0,0.281,0.223,0.0,0.655,0.774,102.153,audio_features,1wUpbNyIar4OFPM1Fg3R3j,spotify:track:1wUpbNyIar4OFPM1Fg3R3j,https://api.spotify.com/v1/tracks/1wUpbNyIar4OFPM1Fg3R3j,https://api.spotify.com/v1/audio-analysis/1wUpbNyIar4OFPM1Fg3R3j,158746,4,Let’s Go (feat. Aitch),Tion Wayne,['london rap'],72, hip hop.
2388,0.694,0.566,8,-9.366,0,0.15,0.203,0.0,0.105,0.36,108.805,audio_features,1WVS5kZMCHqwIoepXZtZtw,spotify:track:1WVS5kZMCHqwIoepXZtZtw,https://api.spotify.com/v1/tracks/1WVS5kZMCHqwIoepXZtZtw,https://api.spotify.com/v1/audio-analysis/1WVS5kZMCHqwIoepXZtZtw,187317,5,I Really Miss You,D-Block Europe,"['melodic drill', 'uk hip hop']",75,rap
2389,0.883,0.658,7,-6.162,1,0.31,0.371,0.0,0.134,0.658,143.028,audio_features,0h67w8nvVRIq5jOm4YO2Da,spotify:track:0h67w8nvVRIq5jOm4YO2Da,https://api.spotify.com/v1/tracks/0h67w8nvVRIq5jOm4YO2Da,https://api.spotify.com/v1/audio-analysis/0h67w8nvVRIq5jOm4YO2Da,152323,4,Warm - Original,K-Trap,"['uk drill', 'uk hip hop']",64,uk drill
2390,0.724,0.815,8,-5.509,1,0.33,0.134,0.0,0.181,0.685,130.04,audio_features,220n79cLlh2NwvlIEEKpKt,spotify:track:220n79cLlh2NwvlIEEKpKt,https://api.spotify.com/v1/tracks/220n79cLlh2NwvlIEEKpKt,https://api.spotify.com/v1/audio-analysis/220n79cLlh2NwvlIEEKpKt,171000,4,Out Of Nowhere,Bugzy Malone,"['grime', 'manchester hip hop', 'uk hip hop']",68,grime
